6706,5176,5
6706,2274,5
6706,7591,5
6706,4832,5
6706,5937,4
6706,4842,5
6706,8325,3
7838,250,5
7838,22,5
7838,7884,5
7838,4315,5
205,2314,4
205,964,5
205,2308,3
205,1959,3
205,2128,4
205,1797,3
205,2310,4
205,1024,3
205,1183,5
205,1387,3
205,652,4
205,837,4
205,2320,3
205,2321,4
205,2113,4
205,1068,3
205,2316,5
205,1045,5
205,1810,4
205,227,4
205,566,4
205,2311,3
205,1067,3
205,1910,4
205,1728,5
205,2315,4
205,64,4
205,834,4
205,1837,4
205,789,2
205,1655,4
205,229,2
205,2324,4
205,766,3
205,1167,3
205,220,4
205,2319,4
205,388,4
205,2326,4
205,2322,3
205,231,3
205,2318,4
10195,8438,5
10195,5856,5
10195,6419,5
10195,1276,5
10195,241,5
10195,7798,5
3136,261,5
3136,3752,5
3136,9520,5
3136,985,5
3136,1690,3
3136,387,4
3136,5484,2
3136,3834,4
3136,6748,5
3136,1558,5
6139,372,4
6139,8786,4
6139,4245,3
6139,3065,5
6139,3400,3
6139,2875,4
6139,0,5
6139,6069,4
6139,7236,3
13798,2210,5
13798,1506,5
13798,1140,5
13798,2305,2
54,611,2
54,36,5
54,610,5
54,609,4
54,605,5
54,608,5
5681,6067,5
5681,3877,5
5681,2563,4
80,1,5
80,882,5
80,891,5
80,839,3
80,884,5
80,895,5
80,887,5
80,879,5
80,875,5
80,870,5
80,253,5
80,260,5
80,874,5
80,893,5
80,370,5
80,876,4
80,872,5
80,276,5
80,715,4
80,888,3
80,896,4
80,889,1
80,873,4
80,899,5
80,871,5
80,877,5
80,880,4
13741,7176,5
13741,11537,5
13741,8548,4
13741,11565,5
13741,7173,5
13741,10952,5
13741,10519,5
13741,11558,4
13741,11816,5
13741,8551,4
13741,10193,5
13741,10843,5
13741,11865,5
13741,10910,4
2697,1732,5
2697,8989,4
2697,7113,5
6342,10017,5
6342,5103,5
6342,2615,3
12009,8362,5
12009,4528,5
12009,1454,4
12009,4795,5
6886,1827,5
6886,5744,2
6886,1854,4
6886,1812,5
6886,2035,4
6886,976,4
6886,1897,5
6886,1824,4
6886,1024,5
6886,973,5
6886,1061,4
6886,291,5
6886,2465,2
6886,5326,5
6886,1040,4
6886,3469,4
6886,6577,5
6886,2867,5
6886,1845,3
10649,2715,4
10649,6385,3
10649,11520,5
10649,8862,3
10649,9226,4
10649,4462,4
13196,6790,4
13196,2001,5
13196,4559,4
15414,2272,5
15414,1857,3
15414,3454,5
15414,1916,4
15414,1934,4
15414,2868,2
2829,1434,4
2829,6718,1
2829,5338,5
2829,88,3
201,2064,4
201,2278,4
201,1951,3
201,613,5
201,283,4
201,220,4
201,281,2
201,1903,5
201,282,2
201,2273,4
201,2122,3
201,1980,4
201,1906,3
201,2276,2
201,794,5
201,2210,4
201,1030,3
201,1547,5
4339,9644,3
4339,6257,5
4339,5158,5
4339,1753,5
19366,4529,5
19366,10897,5
19366,7673,5
15730,5387,5
15730,4423,2
15730,8536,3
15730,1259,3
15730,6086,5
15730,9329,3
15029,786,5
15029,4664,3
15029,8221,3
12595,649,5
12595,10820,5
12595,7638,5
4254,5295,5
4254,343,5
4254,7411,2
4254,370,5
115,376,4
115,1457,3
115,1469,5
115,1467,5
115,1446,5
115,1465,5
115,1466,4
115,1453,4
115,1470,4
115,1464,4
115,1450,2
115,1452,5
115,1445,2
115,1458,2
115,360,5
115,1454,5
115,1448,5
115,1456,3
115,1460,4
115,1463,3
115,241,5
9724,5942,5
9724,2724,4
9724,10355,5
9724,4118,5
9724,1796,4
9724,1222,5
9724,11626,2
9724,6820,5
9724,5448,1
9724,2591,4
9724,1475,5
9724,11681,4
9724,11583,5
9724,1364,5
9724,6818,2
9724,7848,5
9724,2840,5
6643,2474,3
6643,3239,4
6643,974,4
6643,1142,4
6643,5573,5
6643,9607,5
6643,1850,3
6643,3632,5
6643,2088,4
6643,5054,5
6643,4564,2
6643,6617,3
6643,2135,3
6643,805,4
6643,1893,3
6643,6474,3
6643,1206,4
6643,6628,4
6643,7620,5
6643,796,4
6643,1149,4
6643,922,5
6643,3575,2
6643,10633,5
6643,2294,5
6643,280,3
6643,3214,5
6643,1971,5
6643,2094,4
6643,5109,5
6643,657,2
6643,2206,4
6643,6571,5
6643,3218,5
6643,4006,5
6643,8012,5
6643,6631,5
6643,413,4
6643,1010,5
6643,2029,4
16691,7901,3
16691,5102,5
16691,1864,5
1018,6012,5
1018,6016,2
1018,681,5
1018,6015,2
1018,5426,5
1018,201,4
1018,22,5
1018,561,4
1018,91,4
1018,4174,4
1018,874,5
1018,6009,5
12136,5268,5
12136,1711,5
12136,998,5
12136,4759,5
12136,952,4
12136,12,4
12136,1978,5
12136,3358,5
12136,2108,3
12136,2316,3
12136,2207,4
12136,1980,5
12136,1846,5
12136,7367,3
12136,1804,4
12136,5126,5
12136,1039,5
12136,1383,2
12136,32,5
12136,7207,5
12136,1905,4
12136,934,4
12136,2381,5
12136,2572,5
12136,2354,5
12136,2202,4
12136,1713,4
8444,3977,5
8444,725,5
8444,2110,4
8444,67,5
8444,1422,5
8444,5317,4
8444,859,4
377,3308,4
377,2074,5
377,3316,5
377,789,4
377,867,4
377,3314,5
377,3306,3
377,3127,5
377,3317,5
377,3310,4
377,2262,4
377,236,5
377,2573,5
377,3309,1
377,3315,5
377,3005,5
377,3311,5
14939,2685,3
14939,3364,3
14939,977,3
14939,1943,4
14939,2120,5
14939,1394,5
14939,837,4
14939,2030,4
14939,3473,5
14939,2373,3
14939,3765,3
14939,635,4
13591,1753,5
13591,11062,5
13591,1600,4
3160,362,5
3160,1486,3
3160,3170,4
3660,88,5
3660,9385,5
3660,241,5
15145,886,5
15145,261,5
15145,1430,5
14725,1424,5
14725,6775,5
14725,6489,5
14653,8120,5
14653,9530,2
14653,7691,5
14653,11874,5
14653,1231,5
14653,456,5
13629,3330,4
13629,4414,5
13629,6416,5
1356,295,5
1356,297,4
1356,2864,5
1356,789,3
1356,1040,5
1356,772,5
1356,960,5
1356,2073,4
1356,1174,5
1356,6855,5
1356,1894,5
1356,1023,4
1356,3363,5
1356,2470,4
1356,1391,5
1356,2372,5
1356,1846,5
1356,651,5
1356,978,5
1356,1825,5
1356,652,5
1356,1049,4
1356,5006,5
1356,1978,5
1356,1168,5
1356,294,5
1356,973,5
1356,1842,5
1356,2163,5
1356,222,5
1356,2379,5
1356,1189,4
1356,865,5
1356,2293,5
15009,9354,4
15009,7505,5
15009,7747,5
15009,4854,5
17228,11888,5
17228,7996,2
17228,8047,5
18244,10630,5
18244,7167,5
18244,2534,5
4845,843,3
4845,10635,5
4845,1251,1
4845,6121,5
4845,9080,4
4845,2334,5
4845,5389,5
4845,318,4
4845,1414,5
4976,1966,3
4976,1850,5
4976,1166,5
4976,2036,5
4976,2569,5
4976,2037,3
4976,143,5
4976,2590,5
4976,2373,2
4976,2207,5
4976,1143,2
4976,2168,4
4976,2395,4
4976,1688,3
4976,9331,3
4976,1705,3
4976,283,4
4976,1408,4
4976,1884,5
4976,6581,5
4976,1980,4
4976,6728,5
4976,222,5
4976,838,5
4976,1892,4
4976,2258,5
4976,970,4
4976,1886,4
6903,6444,4
6903,1209,4
6903,2178,4
6903,8330,4
6903,10545,5
6903,52,4
6903,6191,5
6903,2083,3
6903,2176,3
2293,6361,3
2293,7324,5
2293,361,5
2698,7113,5
2698,8822,4
2698,62,5
833,1010,5
833,1085,3
833,994,3
833,3957,4
833,2191,5
833,5387,4
833,320,5
833,273,4
833,389,3
833,3222,4
833,5412,5
833,5411,3
833,501,3
397,3452,3
397,3428,5
397,3440,4
397,3455,4
397,3434,4
397,2081,4
397,2082,4
397,959,5
397,3339,4
397,3442,5
397,2351,4
397,3424,4
397,2089,2
397,3454,4
397,3457,4
397,791,1
397,3460,5
397,233,4
397,3439,5
397,3445,5
397,2071,4
397,3453,3
397,413,5
397,3420,4
397,1761,5
397,1506,4
397,1195,5
397,3421,1
397,1019,5
397,3433,5
397,2463,5
397,582,5
397,1786,2
397,3430,4
397,1797,4
397,890,4
397,232,4
397,3427,2
397,1703,4
397,1961,5
397,2563,5
397,1891,5
397,3470,5
397,3467,4
397,2025,4
397,3444,5
397,3432,4
397,813,5
397,3443,4
397,3418,3
397,3436,5
397,3425,4
397,2245,4
397,3451,5
397,3111,4
397,1340,5
397,3462,4
397,3458,4
397,1819,4
397,781,5
397,3422,4
397,3431,4
397,3302,4
1268,5199,5
1268,2342,4
1268,911,5
1268,549,5
6149,6057,5
6149,1019,4
6149,3127,5
6149,6516,5
6149,11153,5
6149,11154,4
6149,7738,5
6149,10911,2
6149,8253,5
6149,11057,4
6149,5013,4
6149,7387,5
14860,370,5
14860,9123,5
14860,7211,5
7404,5834,4
7404,327,5
7404,1116,5
7404,648,5
7404,167,5
7404,4787,5
7404,10609,4
7404,1665,5
7404,4375,5
7404,4884,5
7404,57,4
7404,11009,5
960,2142,5
960,5773,5
960,5774,5
4235,1318,3
4235,9455,5
4235,3363,5
4941,212,5
4941,116,5
4941,2065,5
11599,2551,5
11599,1763,1
11599,11145,5
5976,5986,5
5976,2601,3
5976,61,5
5976,684,5
5976,7222,2
5976,6044,5
5976,9886,5
17629,7227,5
17629,7967,5
17629,8038,5
18461,1958,5
18461,1010,5
18461,3416,5
18461,1825,5
18461,6770,5
3258,149,4
3258,4178,5
3258,184,4
3258,8878,1
3258,9216,3
3258,2447,2
3258,232,1
3258,2328,4
3258,9639,3
3258,2222,1
15931,4309,5
15931,5438,5
15931,3834,5
8686,6211,5
8686,936,5
8686,5030,5
8686,10916,4
7476,9556,5
7476,9732,4
7476,11375,5
7476,2003,3
7476,2865,5
7476,10817,5
2736,4615,5
2736,1017,5
2736,3251,4
2736,2066,5
2736,8380,1
2736,2603,5
2736,844,5
4499,407,5
4499,3055,5
4499,1976,4
12532,7324,5
12532,4239,4
12532,1639,5
12532,300,4
12532,4613,4
12532,102,4
12532,4911,5
12532,10409,4
12532,4535,1
12969,5701,4
12969,2445,5
12969,6375,5
9277,8593,5
9277,4167,1
9277,986,5
9277,6529,3
9277,9744,4
9277,3111,4
9277,418,5
9277,1848,5
9277,2239,4
9277,9848,3
9277,2229,4
9277,2059,3
9277,1860,4
13584,3286,5
13584,4926,5
13584,11223,2
13584,5676,5
13584,7597,5
13584,6172,2
18322,5809,5
18322,2406,4
18322,8582,1
18322,332,5
18322,3098,3
18322,1952,3
18322,7763,4
18322,2409,3
18322,1064,3
18322,6319,4
18322,10500,2
18322,1145,3
3224,950,2
3224,737,5
3224,9610,4
3224,5627,4
3224,1150,3
3224,7469,4
17571,8101,5
17571,11010,5
17571,3906,5
12131,954,5
12131,2088,3
12131,614,4
12131,1392,4
